"","points","price","variety","latitude","longitude","cluster","country"
"2315",89,30,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"2316",89,20,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"2317",89,18,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2318",89,20,"Chardonnay",47.0525047,4.3837215,4,"France"
"2319",89,19,"Riesling",-30.0002315,136.2091547,3,"Australia"
"2320",89,16,"Riesling",-30.0002315,136.2091547,3,"Australia"
"2321",89,21,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2322",85,9,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2323",85,8,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"2324",85,12,"Riesling",-41.57269,173.4216613,3,"New Zealand"
"2325",85,10,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2326",84,23,"Pinot Noir",-41.2190932,175.4600651,3,"New Zealand"
"2327",84,8,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2328",84,17,"Chardonnay",-43.0548342,172.7612505,3,"New Zealand"
"2329",84,15,"Riesling",-44.9566315,169.3988451,3,"New Zealand"
"2330",84,24,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2331",86,35,"Merlot",-37.4713077,144.7851531,3,"Australia"
"2332",86,11,"Chardonnay",-31.2532183,146.921099,3,"Australia"
"2333",86,12,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2334",86,12,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2335",86,27,"Chardonnay",-27.6728168,121.6283098,4,"Australia"
"2336",86,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2337",86,9,"Merlot",-30.0002315,136.2091547,3,"Australia"
"2338",86,10,"Cabernet Sauvignon",-25.274398,133.775136,6,"Australia"
"2339",89,70,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2340",89,22,"Cabernet Sauvignon",-27.6728168,121.6283098,6,"Australia"
"2341",89,22,"Riesling",48.2081743,16.3738189,4,"Austria"
"2342",88,48,"Chardonnay",48.9168895,4.1514325,4,"France"
"2343",88,30,"Riesling",48.3896089,15.4748897,4,"Austria"
"2344",88,62,"Chardonnay",48.9168895,4.1514325,4,"France"
"2345",88,40,"Chardonnay",48.9168895,4.1514325,4,"France"
"2346",88,58,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"2347",88,21,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2348",88,17,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2349",88,24,"Riesling",48.585085,15.4126618,4,"Austria"
"2350",91,40,"Syrah",37.5999938,14.0153557,2,"Italy"
"2351",91,40,"Chardonnay",37.5999938,14.0153557,4,"Italy"
"2352",91,27,"Merlot",37.5999938,14.0153557,2,"Italy"
"2353",91,37,"Riesling",48.108077,15.8049558,2,"Austria"
"2354",91,28,"Riesling",47.9271368,14.080665,2,"Austria"
"2355",89,25,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2356",89,19,"Riesling",-27.6728168,121.6283098,3,"Australia"
"2357",89,22,"Chardonnay",47.0525047,4.3837215,4,"France"
"2358",89,20,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2359",89,18,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2360",89,50,"Chardonnay",47.0525047,4.3837215,4,"France"
"2361",89,48,"Chardonnay",47.0525047,4.3837215,4,"France"
"2362",89,22,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2363",83,11,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2364",82,19,"Pinot Noir",-43.0548342,172.7612505,3,"New Zealand"
"2365",82,12,"Sauvignon Blanc",-41.2706319,173.2839653,3,"New Zealand"
"2366",88,26,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"2367",88,20,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2368",88,30,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"2369",88,50,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"2370",88,22,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2371",91,90,"Malbec",-38.416097,-63.616672,6,"Argentina"
"2372",88,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2373",88,18,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2374",88,50,"Chardonnay",47.0525047,4.3837215,4,"France"
"2375",88,36,"Chardonnay",47.0525047,4.3837215,4,"France"
"2376",88,26,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2377",88,40,"Chardonnay",-31.2532183,146.921099,3,"Australia"
"2378",88,29,"Chardonnay",47.0525047,4.3837215,4,"France"
"2379",88,45,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2380",85,12,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2381",85,15,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"2382",85,9,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"2383",85,10,"Chardonnay",-25.274398,133.775136,4,"Australia"
"2384",87,19,"Riesling",47.9271368,14.080665,4,"Austria"
"2385",87,75,"Chardonnay",48.9168895,4.1514325,4,"France"
"2386",87,17,"Chardonnay",45.0522366,7.5153885,4,"Italy"
"2387",90,21,"Malbec",46.227638,2.213749,2,"France"
"2388",90,22,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2389",88,19,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2390",88,16,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"2391",88,18,"Riesling",47.9271368,14.080665,4,"Austria"
"2392",88,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2393",88,25,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2394",88,50,"Cabernet Sauvignon",41.5911589,1.5208624,4,"Spain"
"2395",88,22,"Riesling",47.516231,14.550072,4,"Austria"
"2396",84,16,"Chardonnay",47.3593442,14.4699827,4,"Austria"
"2397",84,17,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"2398",84,15,"Cabernet Sauvignon",-37.4713077,144.7851531,6,"Australia"
"2399",87,35,"Riesling",48.108077,15.8049558,4,"Austria"
"2400",87,18,"Riesling",48.4333333,15.8,4,"Austria"
"2401",87,45,"Chardonnay",48.9168895,4.1514325,4,"France"
"2402",90,23,"Riesling",47.9271368,14.080665,2,"Austria"
"2403",90,18,"Riesling",48.108077,15.8049558,2,"Austria"
"2404",90,75,"Chardonnay",43.5912356,3.2583626,4,"France"
"2405",90,38,"Syrah",37.5999938,14.0153557,2,"Italy"
"2406",88,15,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2407",88,25,"Chardonnay",47.0525047,4.3837215,4,"France"
"2408",88,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2409",88,12,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2410",88,20,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2411",87,23,"Chardonnay",47.0525047,4.3837215,4,"France"
"2412",87,30,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2413",84,11,"Riesling",48.3181795,7.4416241,1,"France"
"2414",84,12,"Merlot",-25.274398,133.775136,3,"Australia"
"2415",84,7,"Chardonnay",-25.274398,133.775136,4,"Australia"
"2416",84,13,"Chardonnay",-25.274398,133.775136,4,"Australia"
"2417",84,24,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"2418",86,20,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"2419",86,12,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2420",86,25,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2421",88,50,"Cabernet Sauvignon",48.108077,15.8049558,4,"Austria"
"2422",88,15,"Chardonnay",41.87194,12.56738,4,"Italy"
"2423",88,29,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2424",90,40,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2425",90,20,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2426",87,8,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2427",87,25,"Riesling",-30.0002315,136.2091547,3,"Australia"
"2428",87,12,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"2429",87,9,"Chardonnay",37.5999938,14.0153557,4,"Italy"
"2430",84,20,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"2431",84,20,"Cabernet Sauvignon",-37.4713077,144.7851531,6,"Australia"
"2432",83,18,"Riesling",-30.0002315,136.2091547,3,"Australia"
"2433",83,25,"Merlot",-25.274398,133.775136,3,"Australia"
"2434",83,10,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"2435",86,18,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2436",86,18,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2437",86,13,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2438",86,20,"Cabernet Sauvignon",-38.416097,-63.616672,6,"Argentina"
"2439",88,95,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"2440",88,20,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"2441",88,95,"Riesling",48.3845561,16.5149128,4,"Austria"
"2442",89,18,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2443",87,17,"Chardonnay",47.0525047,4.3837215,4,"France"
"2444",87,9,"Sauvignon Blanc",-38.416097,-63.616672,3,"Argentina"
"2445",87,17,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2446",87,18,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2447",87,20,"Riesling",47.9271368,14.080665,4,"Austria"
"2448",87,12,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2449",87,18,"Riesling",-27.6728168,121.6283098,3,"Australia"
"2450",82,10,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"2451",86,29,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"2452",85,18,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2453",88,12,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"2454",88,25,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2455",87,15,"Chardonnay",41.87194,12.56738,4,"Italy"
"2456",89,14,"Malbec",46.227638,2.213749,4,"France"
"2457",89,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2458",89,30,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2459",87,14,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"2460",87,19,"Chardonnay",-27.6728168,121.6283098,4,"Australia"
"2461",86,6,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2462",86,17,"Chardonnay",47.0525047,4.3837215,4,"France"
"2463",86,13,"Sauvignon Blanc",-32.8896247,-68.8526867,3,"Argentina"
"2464",86,12,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2465",86,9,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2466",82,30,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"2467",82,10,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"2468",81,8,"Chardonnay",-25.274398,133.775136,4,"Australia"
"2469",81,26,"Pinot Noir",47.1537165,16.2688797,5,"Austria"
"2470",85,10,"Sauvignon Blanc",44.837789,-0.57918,1,"France"
"2471",85,30,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2472",85,28,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"2473",85,15,"Sauvignon Blanc",45.0522366,7.5153885,1,"Italy"
"2474",87,10,"Tempranillo",37.8945909,-4.7549218,1,"Spain"
"2475",86,11,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"2476",86,15,"Riesling",-30.0002315,136.2091547,3,"Australia"
"2477",86,12,"Chardonnay",-25.274398,133.775136,4,"Australia"
"2478",86,36,"Chardonnay",47.0525047,4.3837215,4,"France"
"2479",86,18,"Syrah",-32.8896247,-68.8526867,6,"Argentina"
"2480",86,30,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2481",86,12,"Cabernet Sauvignon",-25.274398,133.775136,6,"Australia"
"2482",93,45,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2483",93,38,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2484",93,37,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2485",92,55,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2486",85,13,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2487",85,18,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2488",85,16,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2489",85,16,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2490",87,20,"Riesling",48.3896089,15.4748897,4,"Austria"
"2491",87,16,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2492",89,12,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2493",89,20,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2494",89,20,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2495",89,79,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2496",89,28,"Riesling",47.9271368,14.080665,4,"Austria"
"2497",88,40,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2498",86,10,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2499",86,17,"Riesling",-30.0002315,136.2091547,3,"Australia"
"2500",86,15,"Riesling",-30.0002315,136.2091547,3,"Australia"
"2501",86,20,"Chardonnay",47.0525047,4.3837215,4,"France"
"2502",86,9,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2503",85,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2504",85,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2505",92,28,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2506",92,75,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2507",92,63,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2508",92,13,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2509",91,38,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2510",91,32,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2511",91,80,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2512",91,30,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2513",84,12,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"2514",84,20,"Malbec",-38.416097,-63.616672,6,"Argentina"
"2515",87,19,"Riesling",47.9271368,14.080665,4,"Austria"
"2516",87,20,"Pinot Noir",47.7267825,16.0861097,5,"Austria"
"2517",87,24,"Pinot Noir",-41.4545196,145.9706647,3,"Australia"
"2518",87,25,"Syrah",44.0574025,4.828508,4,"France"
"2519",88,25,"Syrah",43.5912356,3.2583626,4,"France"
"2520",88,100,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2521",88,19,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2522",88,20,"Sangiovese",41.87194,12.56738,2,"Italy"
"2523",85,49,"Malbec",-38.416097,-63.616672,6,"Argentina"
"2524",85,9,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2525",85,9,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2526",85,20,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2527",85,16,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"2528",85,10,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2529",85,10,"Riesling",-30.0002315,136.2091547,3,"Australia"
"2530",85,16,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2531",85,12,"Sauvignon Blanc",-25.274398,133.775136,3,"Australia"
"2532",91,30,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2533",90,30,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2534",90,16,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2535",90,25,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2536",90,30,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2537",90,22,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2538",90,51,"Riesling",48.3896089,15.4748897,2,"Austria"
"2539",90,38,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2540",83,11,"Malbec",-38.416097,-63.616672,6,"Argentina"
"2541",83,12,"Chardonnay",-34.1718313,-70.6216794,6,"Chile"
"2542",83,14,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2543",83,15,"Sauvignon Blanc",-40.900557,174.885971,3,"New Zealand"
"2544",83,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2545",87,47,"Pinot Noir",-41.4545196,145.9706647,3,"Australia"
"2546",87,40,"Cabernet Sauvignon",40.463667,-3.74922,6,"Spain"
"2547",88,25,"Syrah",43.5912356,3.2583626,4,"France"
"2548",88,21,"Merlot",37.5999938,14.0153557,4,"Italy"
"2549",85,29,"Chardonnay",47.0525047,4.3837215,4,"France"
"2550",85,10,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"2551",85,9,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2552",85,25,"Riesling",-30.0002315,136.2091547,3,"Australia"
"2553",84,17,"Riesling",47.8287719,16.6192248,1,"Austria"
"2554",84,16,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2555",84,10,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2556",90,35,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2557",90,22,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2558",90,10,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2559",90,32,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2560",90,10,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2561",90,29,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2562",90,31,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2563",90,26,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2564",89,8,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"2565",82,12,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2566",82,11,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2567",82,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2568",88,12,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2569",88,15,"Chardonnay",43.5912356,3.2583626,4,"France"
"2570",88,32,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2571",84,20,"Chardonnay",47.0525047,4.3837215,4,"France"
"2572",84,11,"Sauvignon Blanc",-32.8896247,-68.8526867,3,"Argentina"
"2573",84,15,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2574",84,18,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2575",84,7,"Chardonnay",-25.274398,133.775136,4,"Australia"
"2576",87,10,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2577",87,35,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"2578",88,21,"Cabernet Sauvignon",37.5999938,14.0153557,6,"Italy"
"2579",88,20,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2580",84,12,"Merlot",43.2691164,-4.2500792,1,"Spain"
"2581",84,20,"Riesling",48.108077,15.8049558,1,"Austria"
"2582",84,10,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2583",84,10,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2584",84,8,"Chardonnay",-25.274398,133.775136,4,"Australia"
"2585",84,10,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2586",84,8,"Merlot",-36,-72,6,"Chile"
"2587",84,13,"Syrah",-32.8896247,-68.8526867,6,"Argentina"
"2588",83,16,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2589",83,15,"Syrah",-38.416097,-63.616672,6,"Argentina"
"2590",83,9,"Malbec",-38.416097,-63.616672,6,"Argentina"
"2591",83,15,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2592",83,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2593",83,18,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2594",83,10,"Chardonnay",-25.274398,133.775136,4,"Australia"
"2595",87,18,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2596",87,23,"Sauvignon Blanc",48.108077,15.8049558,4,"Austria"
"2597",87,20,"Pinot Noir",-27.6728168,121.6283098,3,"Australia"
"2598",86,18,"Merlot",43.2691164,-4.2500792,1,"Spain"
"2599",86,20,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"2600",88,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2601",88,12,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2602",88,19,"Malbec",46.227638,2.213749,4,"France"
"2603",88,12,"Syrah",-32.8896247,-68.8526867,6,"Argentina"
"2604",88,52,"Merlot",47.1537165,16.2688797,4,"Austria"
"2605",83,8,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2606",83,9,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2607",83,6,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2608",83,16,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2609",83,9,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2610",83,9,"Chardonnay",-25.274398,133.775136,4,"Australia"
"2611",83,6,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2612",83,9,"Malbec",-38.416097,-63.616672,6,"Argentina"
"2613",83,14,"Sauvignon Blanc",-32.8896247,-68.8526867,3,"Argentina"
"2614",86,20,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"2615",87,9,"Syrah",37.5999938,14.0153557,1,"Italy"
"2616",87,20,"Malbec",-38.416097,-63.616672,6,"Argentina"
"2617",87,16,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2618",87,20,"Merlot",41.87194,12.56738,1,"Italy"
"2619",87,14,"Merlot",37.5999938,14.0153557,1,"Italy"
"2620",82,9,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2621",82,22,"Syrah",-32.8896247,-68.8526867,6,"Argentina"
"2622",82,6,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2623",82,18,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2624",82,11,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2625",82,8,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2626",82,10,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2627",81,13,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2628",81,15,"Syrah",-32.8896247,-68.8526867,6,"Argentina"
"2629",81,27,"Sauvignon Blanc",41.5911589,1.5208624,1,"Spain"
"2630",81,6,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2631",86,8,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2632",87,9,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2633",87,45,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2634",87,30,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2635",87,9,"Cabernet Sauvignon",37.5999938,14.0153557,6,"Italy"
"2636",87,9,"Merlot",37.5999938,14.0153557,1,"Italy"
"2637",87,9,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2638",87,15,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2639",87,16,"Syrah",37.5999938,14.0153557,1,"Italy"
"2640",86,65,"Cabernet Sauvignon",-30.0002315,136.2091547,6,"Australia"
"2641",85,27,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2642",87,25,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2643",87,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2644",87,10,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2645",87,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2646",87,12,"Malbec",46.227638,2.213749,4,"France"
"2647",87,9,"Merlot",37.5999938,14.0153557,1,"Italy"
"2648",87,17,"Merlot",37.5999938,14.0153557,1,"Italy"
"2649",87,20,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2650",87,12,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2651",85,9,"Pinot Noir",41.87194,12.56738,5,"Italy"
"2652",85,10,"Cabernet Sauvignon",41.87194,12.56738,6,"Italy"
"2653",87,10,"Syrah",37.5999938,14.0153557,1,"Italy"
"2654",87,20,"Malbec",46.227638,2.213749,4,"France"
"2655",87,13,"Malbec",46.227638,2.213749,4,"France"
"2656",87,20,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2657",87,14,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2658",85,10,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2659",84,13,"Pinot Noir",-30.0002315,136.2091547,3,"Australia"
"2660",84,16,"Pinot Noir",-37.4713077,144.7851531,3,"Australia"
"2661",86,16,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2662",84,17,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2663",83,13,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2664",83,23,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"2665",83,11,"Tempranillo",37.8945909,-4.7549218,1,"Spain"
"2666",86,9,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"2667",86,13,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"2668",86,10,"Merlot",37.5999938,14.0153557,1,"Italy"
"2669",83,15,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2670",83,10,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2671",82,12,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2672",82,10,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2673",82,9,"Tempranillo",40.463667,-3.74922,1,"Spain"
"2674",86,34,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"2675",86,13,"Chardonnay",43.5912356,3.2583626,4,"France"
